Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2016,AK,Alaska,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.703768066607687,6.393590753950631,11.646433107312715,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-71.834375142631 48.290674766187),-71.834375142631,48.290674766187
2016,AL,Alabama,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.8918202981106265,5.863631175598097,12.344464083976316,Disability Type,Cognitive Disability,Age Group,25-44,POINT (-74.764420853071 59.997959744940),-74.764420853071,59.99795974494
2016,DE,Delaware,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.4355674016019115,6.915723448631314,11.954304542926062,Disability Status,Any Disability,Age Group,51-65,POINT (-76.074351046455 63.169477540188),-76.074351046455,63.169477540188
2016,AZ,Arizona,Demographics,Income level among adults 18 years of age or older,"$15,000 to <$25,000",%,Age-adjusted Prevalence,3.0252910757955354,5.313205979041787,11.210468106936293,Disability Type,Hearing Disability,Race/Ethnicity,Hispanic,POINT (-89.657463344890 59.786298334159),-89.65746334489,59.786298334159
2016,AL,Alabama,Barriers & Costs of Health Care,Health care coverage among adults 18 years of age or older,No,%,Prevalence,4.065937181481565,6.713641141991298,13.336333270305033,Disability Status,Any Disability,Age Group,65+,POINT (-78.593946162937 42.780187390889),-78.593946162937,42.780187390889
2016,DE,Delaware,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Prevalence,2.1400661634962708,4.174387269895637,9.880372445030076,Disability Status,No Disability,Age Group,18-44,POINT (-88.608293422120 47.717622349578),-88.60829342212,47.717622349578
2016,AR,Arkansas,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,2.928523523860541,7.018401799069201,12.788980762981184,Disability Type,Mobility Disability,Age Group,21-35,POINT (-88.968516177320 44.849933817044),-88.96851617732,44.849933817044
2016,DE,Delaware,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Overweight,%,Age-adjusted Prevalence,3.529297384289471,5.8971538676367405,10.962804458596596,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-78.436988083027 39.943774051441),-78.436988083027,39.943774051441
2016,AR,Arkansas,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,3.1822118404966093,5.755742213586912,12.700183350119142,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-92.638117842539 50.788025753396),-92.638117842539,50.788025753396
2016,DE,Delaware,Chronic Conditions,Ever had diabetes among adults 18 years of age or older,No,%,Prevalence,4.552823705615882,5.204006687076795,10.759730995904896,Disability Status,Any Disability,Age Group,18-44,POINT (-83.594898731564 57.108438089592),-83.594898731564,57.108438089592
2016,AK,Alaska,Chronic Conditions,Current asthma among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.566429357671661,6.907755278982137,12.312147406054397,Disability Status,No Disability,Sex,Male,POINT (-76.840118700652 50.452274018692),-76.840118700652,50.452274018692
2016,DE,Delaware,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,10+ Hours,%,Age-adjusted Prevalence,1.9600947840472698,4.007333185232471,8.765146421639022,Disability Status,Any Disability,Sex,Female,POINT (-75.357368622145 54.434920850223),-75.357368622145,54.434920850223
2016,AK,Alaska,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,0 Days,%,Prevalence,3.7887247890836524,4.762173934797756,9.636588019266876,Disability Status,Any Disability,Age Group,45-64,POINT (-81.791096123805 51.385878794321),-81.791096123805,51.385878794321
2016,AL,Alabama,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,2.9806186357439426,5.6131281063880705,12.305967753016875,Disability Status,No Disability,Sex,Male,POINT (-84.114951547794 42.669742004732),-84.114951547794,42.669742004732
2016,CO,Colorado,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.6609942506244004,5.459585514144159,10.76064380178476,Disability Type,Vision Disability,Sex,Female,POINT (-73.505022377954 49.972922651478),-73.505022377954,49.972922651478
2016,CT,Connecticut,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,No,%,Prevalence,4.037774210733707,6.184148890937483,11.695372013952333,Disability Status,Any Disability,Age Group,45-64,POINT (-92.085069250471 57.580379109303),-92.085069250471,57.580379109303
2016,CT,Connecticut,Prevention & Screenings,Up-to-date colorectal cancer screening among adults 50 to 75 years of age,No,%,Prevalence,3.288401887516811,5.996452088619021,11.509228640125938,Disability Status,No Disability,Sex,Male,POINT (-80.377166248344 56.399597219337),-80.377166248344,56.399597219337
2016,AL,Alabama,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,7-9 Hours,%,Age-adjusted Prevalence,4.163559631243574,7.030857476116121,13.516661027593928,Disability Status,No Disability,Sex,Male,POINT (-88.377935175096 64.043189020410),-88.377935175096,64.04318902041
2016,AK,Alaska,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,3.100092288878234,5.918893854273146,10.893214602483466,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-76.669507058506 59.363327714496),-76.669507058506,59.363327714496
2016,AK,Alaska,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.8088822465086327,5.1647859739235145,10.318572904021282,Disability Status,Any Disability,Sex,Female,POINT (-75.622481112510 40.076288675765),-75.62248111251,40.076288675765
2016,CA,California,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Normal Weight,%,Age-adjusted Prevalence,3.765840495250065,7.4073177104694174,15.071024595938281,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-78.593302091090 46.975887734406),-78.59330209109,46.975887734406
2016,AZ,Arizona,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.558078578454241,7.959625305098115,14.374826300890694,Disability Status,No Disability,Sex,Male,POINT (-70.568124758412 63.338566214618),-70.568124758412,63.338566214618
2016,AK,Alaska,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.055257173514054,4.7535901911063645,10.050958831894336,Disability Type,Cognitive Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-85.096904245489 52.738925067030),-85.096904245489,52.73892506703
2016,AZ,Arizona,Barriers & Costs of Health Care,Health care coverage among adults 18 years of age or older,No,%,Prevalence,2.89591193827178,5.262690188904886,12.717673968363837,Disability Status,No Disability,Age Group,18-44,POINT (-80.197466505667 47.477449720730),-80.197466505667,47.47744972073
2016,AZ,Arizona,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Obese,%,Age-adjusted Prevalence,3.1354942159291497,6.956545443151569,13.026123365440037,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-81.308704948682 47.699611695375),-81.308704948682,47.699611695375
2016,CO,Colorado,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.395682961121367,8.638702608813434,14.261241345878354,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-70.025353806898 64.615424345823),-70.025353806898,64.615424345823
2016,AK,Alaska,Demographics,Education level among adults 18 years of age or older,High School Graduate,%,Age-adjusted Prevalence,4.087655574071304,4.499809670330265,9.377717481384314,Disability Type,Vision Disability,Sex,Female,POINT (-75.981989188371 43.230113983875),-75.981989188371,43.230113983875
2016,CO,Colorado,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.7788192719904172,6.410174881966167,12.331792986161894,Disability Status,No Disability,Sex,Female,POINT (-88.471079684242 39.977512251490),-88.471079684242,39.97751225149
2016,AL,Alabama,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Prevalence,3.580737295494233,5.955837369464831,11.851452731427578,Disability Status,No Disability,Age Group,65+,POINT (-71.839789492141 48.079323081935),-71.839789492141,48.079323081935
2016,AZ,Arizona,Demographics,Marital status among adults 18 years of age or older,Divorced / Separated,%,Age-adjusted Prevalence,3.0204248861443626,6.602587892189336,12.515302145757513,Disability Status,Any Disability,Sex,Female,POINT (-70.499794023123 43.135402222845),-70.499794023123,43.135402222845
2016,AR,Arkansas,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Underweight,%,Prevalence,3.8956399716195524,6.393054112162193,10.86678691971961,Disability Status,No Disability,Age Group,45-64,POINT (-75.882539417214 45.231226177865),-75.882539417214,45.231226177865
2016,AZ,Arizona,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.5779478934066544,7.777373602657861,13.576440856099806,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-80.790626162565 42.917785056368),-80.790626162565,42.917785056368
2016,CO,Colorado,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,1.9740810260220096,5.627621113690637,10.67412803996107,Disability Type,Cognitive Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-75.454679704549 52.765543316905),-75.454679704549,52.765543316905
2016,CT,Connecticut,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.549657476057832,7.24422751560335,12.611697740839704,Disability Status,Any Disability,Sex,Female,POINT (-81.826994524611 61.074810130200),-81.826994524611,61.0748101302
2016,AK,Alaska,General Health Conditions,Fair or poor self-rated health among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.653252276470785,5.736572297479192,10.625975064872742,Disability Status,Any Disability,Age Group,65+,POINT (-71.224538482193 45.209649271381),-71.224538482193,45.209649271381
2016,CT,Connecticut,General Health Conditions,Fallen in the past 12 months among adults 45 years of age or older,No,%,Age-adjusted Prevalence,4.239886867512759,3.9512437185814275,9.217315985712608,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-75.316783756796 53.309853697240),-75.316783756796,53.30985369724
2016,AL,Alabama,Chronic Conditions,Current asthma among adults 18 years of age or older,No,%,Prevalence,4.4355674016019115,6.740519359606223,12.878800258525422,Disability Status,Any Disability,Age Group,45-64,POINT (-87.249902217672 44.560484494698),-87.249902217672,44.560484494698
2016,AK,Alaska,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,7-9 Hours,%,Age-adjusted Prevalence,3.979681653901961,5.799092654460526,10.871307550954214,Disability Status,Any Disability,Sex,Male,POINT (-70.601423784534 44.897604986776),-70.601423784534,44.897604986776
2016,CO,Colorado,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.359269647551265,6.9650803456014065,12.484404894288266,Disability Status,Any Disability,Sex,Male,POINT (-86.590071949733 53.045352413922),-86.590071949733,53.045352413922
2016,AK,Alaska,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,4.468410196690993,6.256206170939339,13.032532662040454,Disability Type,Cognitive Disability,Age Group,45-64,POINT (-90.703909216274 55.250403319755),-90.703909216274,55.250403319755
2016,AK,Alaska,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.845883202923601,4.77912349311153,9.857181799659617,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-75.402887922096 46.155976744539),-75.402887922096,46.155976744539
2016,AZ,Arizona,Demographics,Employment status among adults 18 years of age or older,Unable to Work,%,Age-adjusted Prevalence,2.8154087194227095,4.8283137373023015,10.881306027701488,Disability Type,Hearing Disability,Age Group,65+,POINT (-85.008526202719 59.462945737246),-85.008526202719,59.462945737246
2016,DE,Delaware,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,3.0349529867072724,4.31748811353631,9.546169544733285,Disability Status,Any Disability,Sex,Male,POINT (-74.096970640380 56.403600268625),-74.09697064038,56.403600268625
2016,AR,Arkansas,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.550714000192032,7.115582126184454,12.83968476673487,Disability Status,Any Disability,Sex,Female,POINT (-86.629172976529 58.015084322398),-86.629172976529,58.015084322398
2016,AK,Alaska,Chronic Conditions,Current asthma among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.403054001865957,5.8888779583328805,10.741340954095332,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-69.996426884275 58.261281543636),-69.996426884275,58.261281543636
