Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2016,DE,Delaware,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Overweight,%,Age-adjusted Prevalence,33.1,363.0,57687.0,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-78.436988083027 39.943774051441),-78.436988083027,39.943774051441
2016,AR,Arkansas,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,23.1,315.0,327807.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-92.638117842539 50.788025753396),-92.638117842539,50.788025753396
2016,DE,Delaware,Chronic Conditions,Ever had diabetes among adults 18 years of age or older,No,%,Prevalence,93.9,181.0,47085.0,Disability Status,Any Disability,Age Group,18-44,POINT (-83.594898731564 57.108438089592),-83.594898731564,57.108438089592
2016,AK,Alaska,Chronic Conditions,Current asthma among adults 18 years of age or older,No,%,Age-adjusted Prevalence,95.2,999.0,222380.0,Disability Status,No Disability,Sex,Male,POINT (-76.840118700652 50.452274018692),-76.840118700652,50.452274018692
2016,DE,Delaware,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,10+ Hours,%,Age-adjusted Prevalence,6.1,54.0,6406.0,Disability Status,Any Disability,Sex,Female,POINT (-75.357368622145 54.434920850223),-75.357368622145,54.434920850223
2016,AK,Alaska,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,0 Days,%,Prevalence,43.2,116.0,15314.0,Disability Status,Any Disability,Age Group,45-64,POINT (-81.791096123805 51.385878794321),-81.791096123805,51.385878794321
2016,AL,Alabama,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,18.7,273.0,221010.0,Disability Status,No Disability,Sex,Male,POINT (-84.114951547794 42.669742004732),-84.114951547794,42.669742004732
2016,CO,Colorado,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,37.9,234.0,47128.0,Disability Type,Vision Disability,Sex,Female,POINT (-73.505022377954 49.972922651478),-73.505022377954,49.972922651478
2016,CT,Connecticut,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,No,%,Prevalence,55.7,484.0,120014.0,Disability Status,Any Disability,Age Group,45-64,POINT (-92.085069250471 57.580379109303),-92.085069250471,57.580379109303
2016,CT,Connecticut,Prevention & Screenings,Up-to-date colorectal cancer screening among adults 50 to 75 years of age,No,%,Prevalence,25.8,401.0,99630.0,Disability Status,No Disability,Sex,Male,POINT (-80.377166248344 56.399597219337),-80.377166248344,56.399597219337
2016,AL,Alabama,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,7-9 Hours,%,Age-adjusted Prevalence,63.3,1130.0,741670.0,Disability Status,No Disability,Sex,Male,POINT (-88.377935175096 64.043189020410),-88.377935175096,64.04318902041
2016,AK,Alaska,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,21.2,371.0,53809.0,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-76.669507058506 59.363327714496),-76.669507058506,59.363327714496
2016,AK,Alaska,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,44.1,174.0,30289.0,Disability Status,Any Disability,Sex,Female,POINT (-75.622481112510 40.076288675765),-75.62248111251,40.076288675765
2016,CA,California,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Normal Weight,%,Age-adjusted Prevalence,42.2,1647.0,3509641.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-78.593302091090 46.975887734406),-78.59330209109,46.975887734406
2016,AZ,Arizona,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,94.4,2862.0,1749474.0,Disability Status,No Disability,Sex,Male,POINT (-70.568124758412 63.338566214618),-70.568124758412,63.338566214618
2016,AK,Alaska,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,56.7,115.0,23177.0,Disability Type,Cognitive Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-85.096904245489 52.738925067030),-85.096904245489,52.73892506703
2016,AZ,Arizona,Barriers & Costs of Health Care,Health care coverage among adults 18 years of age or older,No,%,Prevalence,17.1,192.0,333591.0,Disability Status,No Disability,Age Group,18-44,POINT (-80.197466505667 47.477449720730),-80.197466505667,47.47744972073
2016,AZ,Arizona,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Obese,%,Age-adjusted Prevalence,22.0,1049.0,454122.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-81.308704948682 47.699611695375),-81.308704948682,47.699611695375
2016,CO,Colorado,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,80.1,5645.0,1561630.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-70.025353806898 64.615424345823),-70.025353806898,64.615424345823
2016,AK,Alaska,Demographics,Education level among adults 18 years of age or older,High School Graduate,%,Age-adjusted Prevalence,58.6,89.0,11821.0,Disability Type,Vision Disability,Sex,Female,POINT (-75.981989188371 43.230113983875),-75.981989188371,43.230113983875
2016,CO,Colorado,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,15.1,607.0,226792.0,Disability Status,No Disability,Sex,Female,POINT (-88.471079684242 39.977512251490),-88.471079684242,39.97751225149
2016,AL,Alabama,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Prevalence,34.9,385.0,140287.0,Disability Status,No Disability,Age Group,65+,POINT (-71.839789492141 48.079323081935),-71.839789492141,48.079323081935
2016,AZ,Arizona,Demographics,Marital status among adults 18 years of age or older,Divorced / Separated,%,Age-adjusted Prevalence,19.5,736.0,272474.0,Disability Status,Any Disability,Sex,Female,POINT (-70.499794023123 43.135402222845),-70.499794023123,43.135402222845
2016,AR,Arkansas,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Underweight,%,Prevalence,48.18752191017984,596.6791743024511,52405.552998824736,Disability Status,No Disability,Age Group,45-64,POINT (-75.882539417214 45.231226177865),-75.882539417214,45.231226177865
2016,AZ,Arizona,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,34.8,2385.0,787359.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-80.790626162565 42.917785056368),-80.790626162565,42.917785056368
2016,CO,Colorado,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,6.2,277.0,43222.0,Disability Type,Cognitive Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-75.454679704549 52.765543316905),-75.454679704549,52.765543316905
2016,CT,Connecticut,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,No,%,Age-adjusted Prevalence,93.6,1399.0,300047.0,Disability Status,Any Disability,Sex,Female,POINT (-81.826994524611 61.074810130200),-81.826994524611,61.0748101302
2016,AK,Alaska,General Health Conditions,Fair or poor self-rated health among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,37.6,309.0,41190.0,Disability Status,Any Disability,Age Group,65+,POINT (-71.224538482193 45.209649271381),-71.224538482193,45.209649271381
2016,CT,Connecticut,General Health Conditions,Fallen in the past 12 months among adults 45 years of age or older,No,%,Age-adjusted Prevalence,68.4,51.0,10069.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-75.316783756796 53.309853697240),-75.316783756796,53.30985369724
2016,AL,Alabama,Chronic Conditions,Current asthma among adults 18 years of age or older,No,%,Prevalence,83.4,845.0,391914.0,Disability Status,Any Disability,Age Group,45-64,POINT (-87.249902217672 44.560484494698),-87.249902217672,44.560484494698
2016,AK,Alaska,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,7-9 Hours,%,Age-adjusted Prevalence,52.5,329.0,52643.0,Disability Status,Any Disability,Sex,Male,POINT (-70.601423784534 44.897604986776),-70.601423784534,44.897604986776
2016,CO,Colorado,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,No,%,Age-adjusted Prevalence,77.2,1058.0,264184.0,Disability Status,Any Disability,Sex,Male,POINT (-86.590071949733 53.045352413922),-86.590071949733,53.045352413922
2016,AK,Alaska,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,86.21795334359844,520.2376975121564,457041.95643775206,Disability Type,Cognitive Disability,Age Group,45-64,POINT (-90.703909216274 55.250403319755),-90.703909216274,55.250403319755
2016,AK,Alaska,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,45.8,118.0,19094.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-75.402887922096 46.155976744539),-75.402887922096,46.155976744539
2016,AZ,Arizona,Demographics,Employment status among adults 18 years of age or older,Unable to Work,%,Age-adjusted Prevalence,15.7,124.0,53172.0,Disability Type,Hearing Disability,Age Group,65+,POINT (-85.008526202719 59.462945737246),-85.008526202719,59.462945737246
2016,DE,Delaware,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,19.8,74.0,13990.0,Disability Status,Any Disability,Sex,Male,POINT (-74.096970640380 56.403600268625),-74.09697064038,56.403600268625
2016,AR,Arkansas,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,93.7,1230.0,376880.0,Disability Status,Any Disability,Sex,Female,POINT (-86.629172976529 58.015084322398),-86.629172976529,58.015084322398
2016,AK,Alaska,Chronic Conditions,Current asthma among adults 18 years of age or older,No,%,Age-adjusted Prevalence,80.7,360.0,46227.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-69.996426884275 58.261281543636),-69.996426884275,58.261281543636
2016,AL,Alabama,General Health Conditions,Ever had heart disease among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,15.5,145.0,62822.0,Disability Type,Hearing Disability,Age Group,18-44,POINT (-88.010925952323 43.539622255782),-88.010925952323,43.539622255782
2016,CA,California,General Health Conditions,Ever had heart disease among adults 18 years of age or older,No,%,Age-adjusted Prevalence,97.6,1057.0,3929731.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-86.658383443170 48.944410569642),-86.65838344317,48.944410569642
2016,AZ,Arizona,Demographics,Marital status among adults 18 years of age or older,Married / Unmarried Couple,%,Age-adjusted Prevalence,45.5,311.0,148876.0,Disability Type,Independent Living Disability,Sex,Female,POINT (-83.208470472686 53.645278366119),-83.208470472686,53.645278366119
2016,CO,Colorado,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,No,%,Age-adjusted Prevalence,90.0,1154.0,507159.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-78.440885555403 63.208379989701),-78.440885555403,63.208379989701
2016,AK,Alaska,Health Risks & Behaviors,Attempted to quit smoking in the past 12 months among adults 18 years of age or older who are current every day smokers,No,%,Age-adjusted Prevalence,11.15620436685176,159.6078200014503,521256.47846310324,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-79.082706155631 59.281329208624),-79.082706155631,59.281329208624
2016,AZ,Arizona,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,No,%,Age-adjusted Prevalence,94.9,525.0,212992.0,Disability Type,Vision Disability,Age Group,21-35,POINT (-84.192673432591 41.297180418437),-84.192673432591,41.297180418437
2016,CA,California,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,27.3,231.0,766292.0,Disability Type,Cognitive Disability,Sex,Male,POINT (-75.569381005453 41.008919867016),-75.569381005453,41.008919867016
2016,DE,Delaware,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,61.1,590.0,99523.0,Disability Status,No Disability,Age Group,45-64,POINT (-82.271624483629 64.360046690858),-82.271624483629,64.360046690858
2016,CO,Colorado,Demographics,Education level among adults 18 years of age or older,High School Graduate,%,Age-adjusted Prevalence,66.5,268.0,66725.0,Disability Type,Self-care Disability,Age Group,36-50,POINT (-88.584962987112 43.169892214869),-88.584962987112,43.169892214869
2016,CA,California,Chronic Conditions,Current asthma among adults 18 years of age or older,No,%,Age-adjusted Prevalence,92.1,3686.0,9930256.0,Disability Status,No Disability,Sex,Female,POINT (-80.824633306937 59.440520627098),-80.824633306937,59.440520627098
2016,AR,Arkansas,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,8.1,512.0,160868.0,Disability Type,Hearing Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-82.394913376514 58.314779728201),-82.394913376514,58.314779728201
2016,CT,Connecticut,General Health Conditions,Fallen in the past 12 months among adults 45 years of age or older,Yes,%,Age-adjusted Prevalence,17.5,63.0,12894.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-73.418704239670 40.034002535071),-73.41870423967,40.034002535071
2016,CA,California,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,10.0,276.0,670331.0,Disability Status,No Disability,Age Group,45-64,POINT (-79.209409993569 56.782324496456),-79.209409993569,56.782324496456
2016,AR,Arkansas,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Prevalence,5.5,68.0,23496.0,Disability Status,No Disability,Age Group,45-64,POINT (-84.526723406413 45.634753049773),-84.526723406413,45.634753049773
2016,AL,Alabama,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.5,40.0,19390.0,Disability Type,Vision Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-77.367155825191 60.650435033583),-77.367155825191,60.650435033583
2016,AR,Arkansas,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Overweight,%,Age-adjusted Prevalence,26.9,519.0,181178.0,Disability Status,No Disability,Sex,Female,POINT (-73.750017996277 49.427275839564),-73.750017996277,49.427275839564
